DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc,Weapon Desc,LAT,LON,Closest Restaurant,Restaurant Address
10/22/2017,2030,Devonshire,SHOPLIFTING,,34.2573,-118.5774,,
10/30/2017,1655,West Valley,THEFT,,34.1687,-118.5244,,
10/17/2017,1915,Central,ASSAULT,,34.0545,-118.2499,,
10/10/2017,1600,Wilshire,BUNCO,,34.0434,-118.3621,,
10/21/2017,2100,Topanga,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2056,-118.5906,,
10/21/2017,1800,Wilshire,BURGLARY,,34.0623,-118.344,,
10/18/2017,1730,Central,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,,
10/26/2017,1300,Hollenbeck,THEFT,,34.0702,-118.18799999999999,,
10/10/2017,2130,Northeast,VEHICLE,,34.1219,-118.209,,
10/30/2017,900,Central,THEFT,,34.0402,-118.2633,,
10/7/2017,300,West Valley,VANDALISM,,34.2149,-118.5579,,
10/21/2017,530,West LA,THEFT,,34.0465,-118.44200000000001,,
10/15/2017,2340,Hollenbeck,ROBBERY,OTHER KNIFE,34.0278,-118.20100000000001,,
10/15/2017,2200,Northeast,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0871,-118.2142,,
10/18/2017,2000,Van Nuys,THEFT,,34.1722,-118.4312,,
10/7/2017,1300,Central,THEFT,,34.0407,-118.26799999999999,,
10/23/2017,1423,Hollywood,OTHER MISCELLANEOUS CRIME,,34.1003,-118.3022,,
10/6/2017,845,West LA,BURGLARY,,34.108000000000004,-118.4055,,
10/14/2017,1430,Pacific,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9795,-118.4663,,
10/13/2017,2345,Hollywood,BURGLARY,,34.1016,-118.3267,,
10/13/2017,1200,Rampart,VEHICLE,,34.0872,-118.2812,,
10/10/2017,1930,Southeast,THEFT,UNKNOWN WEAPON/OTHER WEAPON,33.9538,-118.2608,,
10/6/2017,1200,Southwest,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.998000000000005,-118.3294,,
10/3/2017,1730,West LA,BURGLARY,,34.0588,-118.4439,,
10/22/2017,400,Hollywood,BURGLARY,,34.0944,-118.3539,,
10/23/2017,1900,Hollenbeck,VEHICLE,,34.0563,-118.1955,,
10/21/2017,1715,West LA,THEFT,,34.0406,-118.4275,,
10/7/2017,2304,77th Street,THEFT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9864,-118.287,,
10/24/2017,2205,Central,BRANDISH WEAPON,VERBAL THREAT,34.0569,-118.25399999999999,,
10/17/2017,1205,77th Street,VANDALISM,,33.9897,-118.2915,,
10/9/2017,1330,Southeast,CHILD,VERBAL THREAT,33.9389,-118.23899999999999,,
10/15/2017,650,Hollywood,THEFT,,34.0889,-118.3223,,
10/29/2017,1930,N Hollywood,THEFT,,34.1733,-118.4031,,
10/24/2017,1400,Rampart,VEHICLE,,34.046,-118.2799,,
10/13/2017,2322,Mission,VANDALISM,,34.2216,-118.4451,,
10/16/2017,2045,Olympic,ASSAULT,KITCHEN KNIFE,34.055,-118.2916,,
10/6/2017,2300,Olympic,BURGLARY,,34.0385,-118.2959,,
10/8/2017,220,Northeast,BIKE - STOLEN,,34.0909,-118.2974,,
10/11/2017,1000,N Hollywood,VEHICLE,,34.203,-118.37899999999999,,
10/26/2017,1955,West Valley,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1895,-118.5581,,
10/5/2017,1729,Wilshire,BURGLARY,,34.0835,-118.3342,,
10/15/2017,1845,Hollywood,SHOPLIFTING,,34.1036,-118.3049,,
10/17/2017,1000,West LA,VIOLATION OF,,34.0402,-118.4379,,
10/27/2017,1740,Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1016,-118.3387,,
10/19/2017,1210,N Hollywood,TRESPASSING,,34.1994,-118.3733,,
10/23/2017,1920,Foothill,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2661,-118.4221,,
10/3/2017,2040,West Valley,BRANDISH WEAPON,VERBAL THREAT,34.1724,-118.536,,
10/20/2017,50,77th Street,THEFT,,33.9909,-118.3308,,
10/8/2017,1600,Hollenbeck,BIKE - STOLEN,,34.0472,-118.2198,,
10/2/2017,915,Southeast,THEFT,UNKNOWN WEAPON/OTHER WEAPON,33.9602,-118.2651,,
10/21/2017,1930,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9661,-118.2849,,
10/20/2017,1600,N Hollywood,CHILD,,34.1558,-118.3877,,
10/26/2017,1045,Topanga,SHOPLIFTING,,34.1974,-118.6059,,
10/28/2017,2150,Wilshire,ROBBERY,HAND GUN,34.0569,-118.3337,,
10/4/2017,1645,Wilshire,CHILD,UNKNOWN WEAPON/OTHER WEAPON,34.0475,-118.3235,,
10/20/2017,1600,N Hollywood,CHILD,,34.1558,-118.3877,,
10/7/2017,2100,Van Nuys,BURGLARY,,34.1603,-118.464,,
10/1/2017,1500,Northeast,THEFT,,34.0891,-118.2534,,
10/5/2017,2100,Central,THEFT,,34.0474,-118.2531,,
10/6/2017,1,Northeast,THEFT,,34.0726,-118.2447,,
10/10/2017,1000,Hollenbeck,VEHICLE,,34.0882,-118.1624,,
10/9/2017,40,Central,TRESPASSING,,34.0449,-118.2458,,
10/29/2017,1000,Hollenbeck,VANDALISM,,34.0498,-118.2011,,
10/15/2017,1930,Topanga,THEFT,,34.1905,-118.6059,,
10/16/2017,735,Harbor,BURGLARY,,33.8448,-118.304,,
10/15/2017,1040,Northeast,VANDALISM,,34.1469,-118.1843,,
10/3/2017,1530,Wilshire,VANDALISM,,34.0761,-118.3563,,
10/13/2017,1525,West LA,THEFT,,34.034,-118.4404,,
10/12/2017,200,Harbor,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7192,-118.2839,,
10/16/2017,2030,Rampart,BURGLARY,,34.0457,-118.2837,,
10/31/2017,430,77th Street,VANDALISM,,33.964,-118.2739,,
10/15/2017,1930,West LA,BATTERY,UNKNOWN WEAPON/OTHER WEAPON,34.0465,-118.4484,,
10/20/2017,1600,N Hollywood,CHILD,,34.1558,-118.3877,,
10/1/2017,1000,Wilshire,BURGLARY,,34.0853,-118.3452,,
10/4/2017,800,Foothill,THEFT,,34.2382,-118.3972,,
10/21/2017,2345,Central,BURGLARY,,34.0394,-118.2405,,
10/2/2017,1430,Rampart,BRANDISH WEAPON,HAND GUN,34.0407,-118.2773,,
10/5/2017,1650,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.989000000000004,-118.3332,,
10/11/2017,700,Olympic,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0597,-118.3066,,
10/12/2017,1300,Hollenbeck,BURGLARY,,34.0588,-118.1989,,
10/12/2017,1930,Rampart,ASSAULT,KNIFE WITH BLADE 6INCHES OR LESS,34.0563,-118.2809,,
10/1/2017,1230,77th Street,VANDALISM,UNKNOWN FIREARM,33.9527,-118.309,,
10/27/2017,1400,Hollywood,VANDALISM,,34.1069,-118.324,,
10/31/2017,1313,77th Street,ROBBERY,SEMI-AUTOMATIC PISTOL,33.9854,-118.3352,,
10/2/2017,1730,N Hollywood,THEFT,,34.1576,-118.3921,,
10/14/2017,1300,Southwest,BIKE - STOLEN,,34.0258,-118.2796,,
10/21/2017,30,Olympic,VANDALISM,,34.0762,-118.3206,,
10/28/2017,1900,Hollywood,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1034,-118.3325,,
10/7/2017,2300,Devonshire,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2448,-118.6134,,
10/11/2017,1600,Southeast,VEHICLE,,33.8817,-118.2891,,
10/16/2017,1645,Newton,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0083,-118.2719,,
10/10/2017,1830,Topanga,BURGLARY,,34.1878,-118.6015,,
10/27/2017,2100,West Valley,BRANDISH WEAPON,OTHER KNIFE,34.2148,-118.5404,,
10/20/2017,2045,Topanga,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2047,-118.5994,,
10/17/2017,930,Central,THEFT,,34.048,-118.2577,,
10/18/2017,800,Wilshire,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0459,-118.3374,,
10/21/2017,2130,Van Nuys,KIDNAPPING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.181,-118.4487,,
10/24/2017,1900,West Valley,VANDALISM,,34.21,-118.5216,,
10/31/2017,1500,Topanga,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2143,-118.6257,,
10/27/2017,1630,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9892,-118.3024,,
10/30/2017,1800,Southwest,SHOPLIFTING,,34.0109,-118.3089,,
10/14/2017,2000,77th Street,VIOLATION OF,,33.9627,-118.3068,,
10/4/2017,1940,Southwest,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0268,-118.3754,,
10/17/2017,645,Foothill,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.2261,-118.3991,,
10/28/2017,1700,West LA,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0678,-118.4392,,
10/19/2017,1020,Hollywood,VEHICLE,,34.1016,-118.3348,,
10/9/2017,1830,Southwest,BIKE - STOLEN,,34.0242,-118.3722,,
10/27/2017,1200,Devonshire,VEHICLE,,34.2203,-118.5689,,
10/4/2017,1405,Mission,BRANDISH WEAPON,OTHER KNIFE,34.2153,-118.4519,,
10/19/2017,1930,N Hollywood,THEFT,,34.2014,-118.3965,,
10/24/2017,1810,Pacific,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9976,-118.46700000000001,,
10/8/2017,2130,Mission,BURGLARY,,34.2768,-118.4513,,
10/10/2017,2150,Harbor,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7756,-118.2621,,
10/30/2017,2000,Rampart,VEHICLE,,34.0598,-118.2607,,
10/29/2017,1325,Pacific,BATTERY,,33.9825,-118.441,,
10/18/2017,2130,Hollenbeck,BURGLARY,,34.0345,-118.2232,,
10/19/2017,1255,N Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2058,-118.39,,
10/27/2017,2200,N Hollywood,BURGLARY,,34.194,-118.3703,,
10/18/2017,1600,Newton,VEHICLE,,33.9983,-118.2608,,
10/8/2017,2005,Central,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0475,-118.2657,,
10/25/2017,1715,Devonshire,OTHER MISCELLANEOUS CRIME,,34.2205,-118.5536,,
10/26/2017,230,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0466,-118.259,,
10/3/2017,610,Olympic,BURGLARY,,34.0508,-118.2877,,
10/7/2017,1900,Pacific,VIOLATION OF,,33.989000000000004,-118.4277,,
10/15/2017,2025,Newton,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.9833,-118.2783,,
10/6/2017,1200,77th Street,BURGLARY,,33.9622,-118.285,,
10/10/2017,2300,Central,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0381,-118.2401,,
10/5/2017,1750,77th Street,LEWD CONDUCT,VERBAL THREAT,33.9851,-118.2856,,
10/13/2017,930,Devonshire,ASSAULT,,34.2624,-118.5058,,
10/24/2017,830,Hollywood,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0944,-118.3125,,
10/22/2017,1900,Southeast,BURGLARY,,33.9587,-118.2827,,
10/3/2017,2130,Newton,VEHICLE,,34.0256,-118.2349,,
10/18/2017,855,Olympic,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0821,-118.3017,,
10/16/2017,2046,Central,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0515,-118.2424,,
10/1/2017,1500,Olympic,BATTERY,UNKNOWN WEAPON/OTHER WEAPON,34.0618,-118.2891,,
10/14/2017,715,Newton,VEHICLE,,34.0218,-118.2491,,
10/26/2017,1300,Hollywood,UNAUTHORIZED COMPUTER ACCESS,,34.0994,-118.3702,,
10/27/2017,2200,Topanga,VEHICLE,,34.1926,-118.5819,,
10/20/2017,1250,N Hollywood,VIOLATION OF,,34.1849,-118.3746,,
10/9/2017,2200,West LA,BURGLARY,,34.0345,-118.3986,,
10/15/2017,1200,Hollywood,THEFT,,34.1036,-118.3049,,
10/2/2017,2000,Olympic,VEHICLE,,34.0526,-118.3021,,
10/8/2017,1600,Northeast,THEFT,,34.1149,-118.1749,,
10/15/2017,2230,Pacific,THEFT,,33.9818,-118.4676,,
10/8/2017,2000,Wilshire,VANDALISM,,34.0548,-118.3477,,
10/23/2017,1242,Hollenbeck,THEFT,,34.0736,-118.21700000000001,,
10/1/2017,2100,Devonshire,BURGLARY,,34.2305,-118.4917,,
10/6/2017,2030,Devonshire,THEFT,,34.2684,-118.5149,,
10/27/2017,934,Mission,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2184,-118.4698,,
10/17/2017,1945,N Hollywood,BURGLARY,,34.143,-118.3727,,
10/4/2017,1730,Pacific,EMBEZZLEMENT,,33.994,-118.4526,,
10/5/2017,1600,N Hollywood,BURGLARY,,34.1481,-118.3644,,
10/16/2017,915,Newton,THEFT,,34.0181,-118.2586,,
10/1/2017,2110,Van Nuys,BRANDISH WEAPON,AIR PISTOL/REVOLVER/RIFLE/BB GUN,34.1951,-118.4275,,
10/18/2017,840,77th Street,VEHICLE,,33.9855,-118.3167,,
10/25/2017,1500,N Hollywood,THEFT,,34.1751,-118.3943,,
10/11/2017,1430,Southwest,THEFT,,34.0171,-118.3531,,
10/1/2017,100,N Hollywood,THEFT,,34.1427,-118.3908,,
10/17/2017,430,Topanga,BURGLARY,,34.1888,-118.6059,,
10/26/2017,2200,Wilshire,THEFT,,34.0761,-118.3563,,
10/7/2017,2010,Pacific,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9746,-118.4207,,
10/29/2017,2050,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9802,-118.287,,
10/23/2017,1930,Hollywood,VANDALISM,,34.0962,-118.3267,,
10/9/2017,830,Newton,CONTRIBUTING,,33.9921,-118.2521,,
10/29/2017,1930,Central,THEFT,,34.0509,-118.2585,,
10/24/2017,1815,Pacific,VANDALISM,,33.9959,-118.4611,,
10/5/2017,1240,Wilshire,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0761,-118.3753,,
10/16/2017,1530,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.0454,-118.2466,,
10/23/2017,1745,Central,THEFT,,34.0468,-118.2415,,
10/25/2017,1630,Southwest,ASSAULT,OTHER CUTTING INSTRUMENT,34.0333,-118.3311,,
10/14/2017,1800,Newton,BURGLARY,,33.9984,-118.274,,
10/8/2017,1515,Foothill,BRANDISH WEAPON,SCREWDRIVER,34.2816,-118.4073,,
10/27/2017,800,Harbor,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,33.8355,-118.3017,,
10/9/2017,1900,West Valley,VEHICLE,,34.2049,-118.4749,,
10/24/2017,1730,Mission,THEFT,,34.2337,-118.4703,,
10/23/2017,110,Hollywood,THEFT,,34.1016,-118.3387,,
10/25/2017,2225,Mission,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2428,-118.4675,,
10/23/2017,2000,Rampart,BIKE - STOLEN,,34.0794,-118.2856,,
10/4/2017,2310,Southwest,BURGLARY,,34.0212,-118.3781,,
10/9/2017,1445,Newton,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0232,-118.2554,,
10/19/2017,2015,Van Nuys,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.1877,-118.44,,
10/6/2017,600,Pacific,BURGLARY,,34.0297,-118.411,,
10/9/2017,1200,Olympic,DOCUMENT FORGERY / STOLEN FELONY,,34.0559,-118.2891,,
10/19/2017,730,Wilshire,THEFT,,34.0775,-118.3563,,
10/20/2017,2300,Olympic,VANDALISM,,34.0587,-118.2891,,
10/31/2017,2100,Hollywood,VANDALISM,,34.0997,-118.3387,,
10/30/2017,1000,77th Street,THEFT,,33.9897,-118.2915,,
10/5/2017,1600,Hollywood,VEHICLE,,34.0944,-118.3415,,
10/17/2017,2155,N Hollywood,SHOTS FIRED,REVOLVER,34.2067,-118.3747,,
10/25/2017,2130,Newton,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0188,-118.2684,,
10/14/2017,2300,Foothill,THEFT,,34.2302,-118.3989,,
10/31/2017,1515,Newton,BURGLARY,,34.0396,-118.2451,,
10/18/2017,930,Harbor,BRANDISH WEAPON,UNKNOWN WEAPON/OTHER WEAPON,33.7388,-118.2814,,
10/9/2017,36,Topanga,TRESPASSING,,34.1923,-118.6505,,
10/7/2017,830,Hollywood,THEFT,,34.1016,-118.3417,,
10/29/2017,300,Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1007,-118.3494,,
10/26/2017,200,77th Street,VEHICLE,,33.9633,-118.2985,,
10/31/2017,1700,Van Nuys,THEFT,,34.1361,-118.4527,,
10/18/2017,1815,West Valley,BURGLARY,,34.1727,-118.5557,,
10/10/2017,1410,N Hollywood,VANDALISM,,34.2048,-118.4262,,
10/12/2017,1200,Foothill,THEFT,,34.2281,-118.3675,,
10/4/2017,1,Olympic,THEFT,,34.0599,-118.3139,,
10/9/2017,1830,N Hollywood,THEFT,,34.1379,-118.36399999999999,,
10/24/2017,1320,Newton,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0018,-118.2456,,
10/12/2017,1830,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9897,-118.3023,,
10/3/2017,5,Wilshire,OTHER MISCELLANEOUS CRIME,,34.0391,-118.3464,,
10/31/2017,1900,Pacific,BURGLARY,,33.985,-118.4574,,
10/20/2017,1200,Northeast,VEHICLE,,34.0789,-118.2586,,
10/18/2017,800,Southeast,DOCUMENT FORGERY / STOLEN FELONY,,33.8889,-118.2916,,
10/5/2017,1600,Rampart,BURGLARY,,34.0818,-118.2822,,
10/21/2017,1300,Rampart,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0611,-118.2707,,
10/14/2017,2200,Hollywood,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.0908,-118.3201,,
10/23/2017,1045,Northeast,DISTURBING THE PEACE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1309,-118.2329,,
10/2/2017,1930,Hollywood,BURGLARY,,34.1137,-118.3234,,
10/4/2017,900,Van Nuys,THEFT,,34.1576,-118.4225,,
10/23/2017,2300,West LA,BURGLARY,,34.0395,-118.4637,,
10/13/2017,530,N Hollywood,BURGLARY,,34.1921,-118.3965,,
10/1/2017,2145,Pacific,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9433,-118.4072,,
10/7/2017,200,Olympic,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0577,-118.3066,,
10/21/2017,740,Southwest,BURGLARY,,34.0291,-118.2991,,
10/11/2017,1100,77th Street,DOCUMENT FORGERY / STOLEN FELONY,,33.9974,-118.2982,,
10/26/2017,1130,Mission,BURGLARY,,34.3233,-118.4338,,
10/10/2017,1900,Olympic,BURGLARY,,34.0735,-118.2868,,
10/14/2017,1500,Mission,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2342,-118.4436,,
10/7/2017,530,Southwest,VEHICLE,,34.0241,-118.3236,,
10/25/2017,1200,Foothill,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2157,-118.3644,,
10/6/2017,1930,77th Street,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.989000000000004,-118.3308,,
10/14/2017,1055,Rampart,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0677,-118.25200000000001,,
10/15/2017,1200,Van Nuys,CONTEMPT OF COURT,,34.1493,-118.4307,,
10/16/2017,1700,Southwest,THEFT,,34.0147,-118.3361,,
10/17/2017,1430,Newton,ROBBERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0157,-118.2704,,
10/12/2017,2100,West LA,BURGLARY,,34.0519,-118.4292,,
10/30/2017,300,Southwest,VEHICLE,,34.0101,-118.2872,,
10/2/2017,1345,Central,THEFT,,34.042,-118.2625,,
10/29/2017,1200,Hollenbeck,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0387,-118.2079,,
10/3/2017,2215,N Hollywood,THEFT,,34.203,-118.3911,,
10/15/2017,2000,Central,BURGLARY,UNKNOWN WEAPON/OTHER WEAPON,34.0467,-118.2485,,
10/18/2017,1300,Pacific,THEFT,,34.0167,-118.4183,,
10/21/2017,1730,Wilshire,BURGLARY,,34.0838,-118.3595,,
10/23/2017,200,Hollenbeck,CHILD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0497,-118.2255,,
10/18/2017,1800,Harbor,VEHICLE,,33.7994,-118.2601,,
10/8/2017,550,Topanga,BURGLARY,,34.2083,-118.6278,,
10/20/2017,115,Olympic,BURGLARY,,34.0618,-118.2979,,
10/4/2017,1100,Topanga,VEHICLE,,34.1829,-118.6131,,
10/10/2017,200,Olympic,VIOLATION OF,,34.0454,-118.3072,,
10/15/2017,2214,Southwest,BURGLARY,,34.0271,-118.2767,,
10/2/2017,2305,77th Street,ASSAULT,HAMMER,34.0027,-118.2937,,
10/25/2017,900,Southwest,DOCUMENT FORGERY / STOLEN FELONY,,34.0163,-118.3516,,
10/8/2017,1730,Mission,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2364,-118.4339,,
10/16/2017,1035,77th Street,BRANDISH WEAPON,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9616,-118.2761,,
10/16/2017,500,Newton,ASSAULT,UNKNOWN TYPE CUTTING INSTRUMENT,34.0039,-118.2521,,
10/15/2017,415,Harbor,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7261,-118.288,,
10/14/2017,1730,Hollenbeck,ROBBERY,OTHER KNIFE,34.0642,-118.2115,,
10/8/2017,2100,Northeast,THEFT,,34.104,-118.1971,,
10/18/2017,2130,Southwest,BURGLARY,,34.0106,-118.2842,,
10/9/2017,1345,Southwest,SHOPLIFTING,,34.0072,-118.3373,,
10/16/2017,1,Hollywood,VANDALISM,,34.1039,-118.3311,,
10/7/2017,2100,Southwest,CHILD,,34.0276,-118.3229,,
10/8/2017,1530,Southeast,SHOTS FIRED,UNKNOWN WEAPON/OTHER WEAPON,33.9308,-118.2493,,
10/24/2017,945,Mission,ASSAULT,UNKNOWN WEAPON/OTHER WEAPON,34.3008,-118.4273,,
10/27/2017,2318,Olympic,VANDALISM,CAUSTIC CHEMICAL/POISON,34.0652,-118.2878,,
10/7/2017,2140,Hollenbeck,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0462,-118.2153,,
10/17/2017,2220,Newton,ROBBERY,SEMI-AUTOMATIC PISTOL,33.9893,-118.2621,,
10/6/2017,1630,77th Street,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9867,-118.2859,,
10/7/2017,600,Rampart,THEFT,,34.0572,-118.2576,,
10/26/2017,1250,Topanga,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.1592,-118.6007,,
10/16/2017,730,Devonshire,THEFT,,34.2355,-118.5517,,
10/9/2017,1315,N Hollywood,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.194,-118.3877,,
10/19/2017,605,77th Street,BURGLARY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9678,-118.2871,,
10/7/2017,1000,Van Nuys,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2034,-118.44,,
10/26/2017,1900,West LA,BURGLARY,,34.0437,-118.4531,,
10/12/2017,2246,Wilshire,THEFT,,34.0842,-118.3765,,
10/16/2017,1200,N Hollywood,CRIMINAL THREATS - NO WEAPON DISPLAYED,VERBAL THREAT,34.1404,-118.3894,,
10/14/2017,1200,West Valley,VEHICLE,,34.2048,-118.5011,,
10/2/2017,5,Northeast,BURGLARY,,34.1109,-118.2795,,
10/13/2017,1600,Topanga,SHOPLIFTING,,34.201,-118.6129,,
10/19/2017,2045,Newton,BURGLARY,,34.0225,-118.2355,,
10/6/2017,1400,Hollywood,BURGLARY,,34.0861,-118.303,,
10/5/2017,1200,Mission,THEFT,,34.2633,-118.4455,,
10/28/2017,1930,Northeast,VANDALISM,,34.080999999999996,-118.2627,,
10/11/2017,1,Northeast,BIKE - STOLEN,,34.1178,-118.2336,,
10/29/2017,1600,N Hollywood,VEHICLE,,34.2012,-118.4182,,
10/18/2017,750,Van Nuys,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1847,-118.4487,,
10/11/2017,430,Pacific,VANDALISM,,33.9309,-118.3785,,
10/10/2017,230,West LA,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0524,-118.4215,,
10/3/2017,300,Newton,BRANDISH WEAPON,KNIFE WITH BLADE 6INCHES OR LESS,34.0301,-118.2418,,
10/21/2017,2230,Harbor,CHILD,BELT FLAILING INSTRUMENT/CHAIN,33.8234,-118.3038,,
10/4/2017,1320,Newton,THEFT,,33.9916,-118.2652,,
10/7/2017,2200,Foothill,TRESPASSING,,34.2348,-118.395,,
10/13/2017,630,Central,RAPE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0454,-118.236,,
10/29/2017,55,Van Nuys,VANDALISM,,34.2048,-118.4468,,
10/31/2017,2145,Foothill,ASSAULT,AIR PISTOL/REVOLVER/RIFLE/BB GUN,34.2299,-118.40299999999999,,
10/6/2017,1500,Foothill,BATTERY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2348,-118.395,,
10/17/2017,2350,77th Street,BRANDISH WEAPON,HAND GUN,33.9932,-118.3002,,
10/31/2017,2130,Hollenbeck,BRANDISH WEAPON,FOLDING KNIFE,34.0436,-118.1981,,
10/19/2017,1530,Pacific,BURGLARY,,33.9604,-118.3788,,
10/14/2017,2000,Rampart,BURGLARY,,34.0657,-118.2494,,
10/9/2017,2030,Hollywood,BURGLARY,,34.0987,-118.3337,,
10/20/2017,1130,Central,BATTERY,,34.0572,-118.2481,,
10/9/2017,1020,Harbor,ASSAULT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7738,-118.2698,,
10/11/2017,300,Pacific,DISTURBING THE PEACE,,34.0049,-118.4312,,
